"word_lowercase","word","difficulty","standard_error","difficulty_lower","difficulty_upper","grade_eq","n_attempts","n_correct","n_incorrect","tasa_sfi","tasa_d","tasa_u","tasa_f","tasa_gr1","tasa_gr2","tasa_gr3","tasa_gr4","tasa_gr5","tasa_gr6","tasa_gr7","tasa_gr8","tasa_gr9","tasa_gr10","tasa_gr11","tasa_gr12","tasa_gr13","Log_Freq_HAL","Freq_SUBTLEXUS","sub_unigram_freq","wiki_unigram_freq","cyplex_7_9_raw_freq","cyplex_7_9_zipf_freq","cyplex_7_9_book_prop","cyplex_10_12_raw_freq","cyplex_10_12_zipf_freq","cyplex_10_12_book_prop","CD_SUBTLEXUS","Prevalence_Brys","Fam_Glasgow","AoA_Kuper","AoA_LWV","DPoS_Brys","POS","Conc_Brys","Imageability","Nmeanings_Websters","Valence_Warr","Valence_NRC","Arousal_Warr","Arousal_NRC","Emot_Assoc_Positive","Emot_Assoc_Joy","Sem_Diversity","Sem_N","NMorph","MorphSp","spelling_pattern","Length","Ortho_N","OLD20","OLD20F","Orth_Spread","BG_Sum","BG_Mean","BG_Frequency_By_Position","pronunciation","NPhon","NSyll","NSyll_ELP","NSyll_Chee","Phono_N","PLD20","PLD20F","First_Phon_bilabial","First_Phon_labiodental","First_Phon_interdental","First_Phon_alveolar","First_Phon_palatal","First_Phon_velar","First_Phon_glottal","First_Phon_stop","First_Phon_fricative","First_Phon_affricate","First_Phon_nasal","First_Phon_liquid","First_Phon_glide","First_Phon_voiced","Phonographic_N","Phonographic_N_Freq","spell2pron","Consistency_Token_FF_O","Consistency_Token_FF_R","Consistency_Token_FB_O","Consistency_Token_FB_R","Siegelman_OSC","Marelli_OSC"
"acceptance","acceptance",1.9164360556164,0.578869624121371,0.781851592338513,3.05102051889429,3.809,21,16,5,50.5999984741211,0.779299974441528,11,242,NA,NA,0,0,1,2,2,2,3,4,6,12,43,9.08,2.209515015,2719,35013,19,3.25,0.04,53,3.39,0.09,2.149219113,2.116942762,5.543,8.56,8.56,"Noun","NN",2.21,NA,7,6.84,0.833,4.3,0.287,1,0,1.981952844,4740,3,"{a--ccept}>ance>","acceptance",10,0,3.8,7.225,0,23910,2656.667,2947,"@k.s""Ept.@ns",9,3,3,3,0,3.6,7.304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.65384615384615,0.617281485,0.701476178,0.776938588,0.61216659,-0.135229146147394,NA
"accepted","accepted",1.37568323961328,0.396045281251145,0.599434488361036,2.15193199086552,3.415,45,26,19,57.4000015258789,0.962800025939941,55,988,NA,5,14,17,33,38,39,43,48,58,67,76,106,10.431,2.904174368,17631,188709,198,4.25,0.27,508,4.37,0.53,2.818885415,2.575829304,NA,NA,NA,"Verb","VB|JJ",2.28,NA,NA,NA,NA,NA,NA,NA,NA,2.176908914,8198,3,"{a--ccept}>ed>","accepted",8,1,2.7,7.01,1,24420,3488.571,3497,"@k.s""Ept.@d",8,3,3,3,1,2.8,7.783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.34615384615385,0.617281485,0.708752087,0.776938588,0.777514041,0.0585492172242026,NA
"accepting","accepting",1.05072006787752,0.503128612870402,0.064587986651532,2.03685214910351,3.211,37,28,9,49,0.841799974441528,7,157,NA,1,1,2,2,4,3,4,4,5,8,11,18,8.942,2.315970345,5440,27223,52,3.67,0.09,120,3.74,0.23,2.292256071,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.099991206,3769,3,"{a--ccept}>ing>","accepting",9,1,2.8,7.524,1,40399,5049.875,5724,"@k.s""Ept.IN",8,3,3,3,1,2.75,7.213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.69230769230769,0.617281485,0.719442677,0.776938588,0.781283578,0.0610209385447909,NA
"access","access",0.725752385984951,0.539956691525962,-0.332562729405935,1.78406750137584,3.03,37,31,6,51,0.798699975013733,12,260,NA,0,0,0,1,1,2,4,5,8,9,14,47,12.057,3.208441356,34113,296367,141,4.1,0.16,329,4.18,0.33,2.965671971,2.439059658,5.469,9.1,9.336629293,"Noun","NN|VB",2.71,NA,6,6.68,0.714,5.3,0.472,0,0,1.919080878,7591,2,"{a--ccess}","access",6,0,2,7.566,0,22466,4493.2,2091,"""ak.sEs",5,2,2,2,3,1.85,8.267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.75,0.703314227,0.475639725,0.672940001,0.643861736,NA,0.877809106256409
"accessible","accessible",2.47962981820072,0.58175782346758,1.33938448420426,3.61987515219718,4.299,18,13,5,44.7999992370605,0.848800003528595,3,60,NA,NA,NA,NA,0,0,0,0,1,2,2,3,10,9.283,1.755874856,1475,60487,14,3.13,0.03,25,3.07,0.06,1.707570176,2.437943455,NA,9.94,9.94,"Adjective","JJ",1.8,NA,3,6.68,0.796,3.2,0.41,1,0,1.943159673,4631,3,"{a--ccess}>ible>","accessible",10,0,3.75,7.273,0,35177,3908.556,3154,"@k.s""Es.@.bl=",8,4,4,4,0,3.4,6.704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.57692307692308,0.76706602,0.484934278,0.631750006,0.490155125,NA,NA
"accident","accident",0.922293160569513,0.523285449458251,-0.103346320368659,1.94793264150768,3.137,25,14,11,55.7000007629395,0.838500022888184,36,731,8,22,23,30,26,30,36,36,37,42,43,36,37,9.319,3.617734035,59157,89191,531,4.68,0.5,927,4.63,0.67,3.338655666,2.444121191,6.235,5.3,5.96305,"Noun","NN",3.26,518,6,2.55,0.125,4.93,0.908,0,0,1.620758429,6152,2,"{accid--ent}","accident",8,1,2.7,7.354,0,24088,3441.143,2878,"""ak.s@.dn=t",7,3,3,3,1,3.5,7.096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.025,2.78571428571429,0.791204202,0.748079535,0.627869519,0.516045377,0.364972553686167,NA
"accidental","accidental",1.69199863492779,0.383779855730699,0.93979011769562,2.44420715215996,3.637,47,24,23,46.4000015258789,0.820999979972839,4,88,NA,0,0,0,1,1,2,3,3,5,6,7,8,7.76,2.187520721,3046,13387,21,3.29,0.05,49,3.36,0.1,2.130333768,2.322497078,5.906,6.75,6.75,"Adjective","JJ",2.17,NA,3,3.46,0.319,4,0.784,0,0,1.883638051,834,3,"{accid--ent}>al>","accidental",10,1,3.35,6.796,1,33604,3733.778,3439,"%ak.s@.d""En4.l=",9,4,4,4,1,4.2,7.047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.021,2.60714285714286,0.637902274,0.704444499,0.71818627,0.572952616,0.00341659392042929,NA
"accidentally","accidentally",1.18618557594181,0.534104439832358,0.139340873870388,2.23303027801323,3.294,27,15,12,47.9000015258789,0.887799978256226,6,117,NA,0,2,2,3,4,5,5,6,6,8,9,8,8.397,2.653212514,8876,32483,319,4.46,0.36,310,4.15,0.37,2.599883072,2.181716874,NA,NA,NA,"Adverb","RB",1.71,NA,1,NA,0.333,NA,0.741,0,0,2.001686165,4108,4,"{accid--ent}>al>>ly>","accidentally",12,0,4.3,6.187,0,41373,3761.182,4057,"%ak.s@.d""En4.l=.i",10,5,5,5,0,4.55,6.388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.93103448275862,0.710321819,0.644038236,0.634432425,0.637087377,NA,NA
"accommodate","accommodate",4.18012421395981,0.576537228693829,3.05011124571991,5.31013718219971,6.371,17,6,11,46.9000015258789,0.857699990272522,4,95,NA,NA,0,0,0,1,1,1,2,3,5,6,13,7.805,2.041392685,2055,38208,16,3.18,0.03,57,3.42,0.11,2.029383778,2.231748664,NA,9.9,9.9,"Verb","VB",1.86,NA,4,6.35,0.844,3,0.375,0,0,2.093525925,3651,1,"{accommodate}","accommodate",11,0,4.1,6.814,0,31911,3191.1,2786,"@.k""A.m@.det",8,4,4,4,0,3.45,6.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.40740740740741,0.887030975,0.409368915,0.313980686,0.549765567,0.0880642588248531,NA
"accompany","accompany",1.28194302200704,0.47249460852528,0.355853589297491,2.20803245471659,3.354,39,28,11,48.2999992370605,0.856100022792816,6,132,NA,0,0,1,3,4,5,9,8,9,9,8,12,7.668,2.385606274,7165,17650,52,3.67,0.09,156,3.86,0.22,2.330413773,2.575829304,NA,10.75,10.75,"Verb","VB",3.07,NA,3,5.47,0.833,3.85,0.406,0,0,2.054046482,2326,3,"{a--ccompan--y}","accompany",9,0,3.7,7.714,0,21484,2685.5,2459,"@.k""Vm.p@.ni",8,4,4,4,0,3.05,6.915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.03703703703704,0.908314273,0.610082024,0.732186713,0.414934936,NA,NA
"accomplish","accomplish",0.57529815174035,0.449404690334481,-0.305535041315233,1.45613134479593,2.952,40,29,11,50.5999984741211,0.927299976348877,11,210,NA,0,1,1,4,5,5,7,9,9,10,15,30,8.961,2.475671188,5752,16553,28,3.41,0.06,77,3.55,0.14,2.421603927,2.180461078,NA,7.84,7.84,"Verb","VB",2.33,NA,4,7.45,0.929,5.16,0.673,1,1,1.878675257,1358,1,"{accomplish}","accomplish",10,0,3.75,6.823,0,27124,3013.778,2569,"@.k""Am.plIS",8,3,3,3,1,3.4,6.895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.25925925925926,0.901379557,0.524550998,0.6735254,0.64566987,NA,NA
"accomplished","accomplished",1.04817864080543,0.429795993495472,0.205778493554305,1.89057878805656,3.21,58,49,9,52.2999992370605,0.901099979877472,17,322,NA,NA,0,0,2,5,7,7,10,17,22,28,47,8.851,2.58546073,6285,40005,85,3.88,0.1,189,3.94,0.24,2.540329475,2.240227732,NA,NA,7.84,"Verb","VB|JJ",1.7,NA,2,NA,0.87,NA,0.52,1,1,2.119638275,5918,2,"{accomplish}>ed>","accomplished",12,1,4,7.1,1,38765,3524.091,2939,"@.k""Am.plISt",9,3,3,3,0,3.4,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.32142857142857,0.901379557,0.502745899,0.6735254,0.625447822,0.00689483285042322,NA
"accomplishment","accomplishment",1.54489903445667,0.467739234233278,0.628130135359445,2.46166793355389,3.531,27,19,8,46.5,0.871900022029877,4,85,NA,0,0,1,1,3,2,3,3,4,4,5,9,7.171,1.986771734,1441,7791,14,3.13,0.03,25,3.07,0.06,1.944482672,2.441238062,NA,9,9,"Noun","NN",2.5,NA,2,8.05,0.917,4.96,0.694,1,0,1.833937825,0,2,"{accomplish}>ment>","accomplishment",14,0,4.7,6.494,0,43232,3325.538,2681,"@.k""Am.plIS.m@nt",12,4,4,4,0,4.1,7.133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.92592592592593,0.926034667,0.639854972,0.754168397,0.676054448,0.224287002869106,NA
"accord","accord",-0.59234134356051,0.54922736484379,-1.66882697865434,0.484144291533318,2.48,56,49,7,45.9000015258789,0.705699980258942,3,86,NA,0,1,1,1,2,2,3,3,2,3,3,9,8.167,1.924279286,1994,13707,43,3.59,0.09,81,3.57,0.15,1.826074803,2.049803277,NA,9.65,10.51346121,"Noun","NN|VB",1.57,248,5,6.38,0.898,2.85,0.264,1,0,1.881929827,702,2,"{a--ccord}","accord",6,0,2.45,7.518,0,14374,2874.8,2054,"@.k""Ord",5,2,2,2,5,1.6,8.251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.14814814814815,0.852069335,0.390194743,0.52535203,0.224016753,0.0407660753298033,0.917101749216827
"according","according",-0.0318674508503717,0.514173158624343,-1.03964684175408,0.975911940053341,2.681,42,35,7,60.5,0.951900005340576,112,2023,NA,3,8,16,42,65,78,90,102,137,149,177,253,11.078,3.329601248,52827,755776,327,4.47,0.34,767,4.54,0.6,3.196452542,2.575829304,NA,8.44903,9.23476,"Preposition","VB|NN",1.63,NA,1,NA,NA,NA,NA,NA,NA,2.218657286,8515,3,"{a--ccord}>ing>","according",9,0,2.7,7.025,0,41469,5183.625,5560,"@.k""Or4.IN",7,3,3,3,5,1.9,6.783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.28571428571429,0.890374274,0.627372239,0.529477538,0.679669163,NA,NA
"accordingly","accordingly",1.88958062963734,0.566690258424037,0.778867723126228,3.00029353614845,3.788,30,26,4,50.5999984741211,0.929199993610382,11,209,NA,NA,0,0,0,2,4,5,7,10,12,16,32,8.539,1.973127854,2166,34472,35,3.51,0.04,125,3.76,0.09,1.954242509,2.320524891,NA,NA,NA,"Adverb","RB",1.58,NA,2,NA,NA,NA,NA,NA,NA,1.963119566,5332,4,"{a--ccord}>ing>>ly>","accordingly",11,0,4.2,5.418,0,46369,4636.9,6132,"@.k""Or4.IN.li",9,4,4,4,0,3.4,5.363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.7037037037037,0.916477229,0.714878955,0.610222838,0.716536794,NA,NA
"account","account",-0.239181843788793,0.462508718688127,-1.14569893241752,0.667335244839936,2.601,47,38,9,58.2999992370605,0.423500001430511,68,2431,1,5,10,13,16,29,34,49,54,83,99,135,192,11.018,3.358125285,43016,1309095,253,4.36,0.25,760,4.54,0.51,3.142076461,2.331448366,NA,8.26,9.089139394,"Noun","NN|VB",3.08,361,7,5.39,0.531,3.76,0.347,0,0,2.107821269,8205,1,"{account}","account",7,0,2.6,7.496,0,20055,3342.5,2234,"@.k""aUnt",5,2,2,2,1,2.1,8.515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.44827586206897,0.852069335,0.661069693,0.52535203,0.631448073,0.881419509466018,0.870842082819133
"accountant","accountant",2.35564543268129,0.47091864912432,1.43264488039762,3.27864598496496,4.183,24,16,8,42.7999992370605,0.23029999434948,1,117,NA,0,0,0,0,0,0,1,1,2,2,4,4,7.331,2.499687083,5453,11650,15,3.15,0.03,20,2.98,0.04,2.283301229,2.33934381,4.655,11.67,10.82801,"Noun","NN",4.41,NA,3,5.19,0.625,3.81,0.45,0,0,1.487020571,2,2,"{account}>ant>","accountant",10,0,3.6,6.889,0,36326,4036.222,3484,"@.k""aUnt.n=t",7,3,3,3,0,3.5,8.229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.14285714285714,0.716451557,0.747957446,0.678546608,0.401093296,0.904002703878443,NA
"accounted","accounted",1.49498552882019,0.374957237479222,0.760069343360915,2.22990171427947,3.496,45,28,17,47.0999984741211,0.80620002746582,5,105,NA,NA,0,0,0,0,0,1,1,4,5,8,14,7.315,2.190331698,2041,16415,16,3.18,0.04,52,3.38,0.1,2.149219113,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.881653252,199,2,"{account}>ed>","accounted",9,0,2.6,7.512,0,36686,4585.75,4350,"@.k""aUn4.@d",7,3,3,3,2,1.9,7.129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2,0.716451557,0.756160552,0.678546608,0.649769698,NA,NA
"accounting","accounting",1.50927800193816,0.58251622774734,0.367546195553374,2.65100980832295,3.506,19,14,5,50,0.167999997735023,9,821,NA,0,0,0,0,3,3,4,4,7,8,10,49,9.665,2.36361198,3858,38670,10,2.99,0.03,19,2.96,0.04,2.255272505,2.317505884,NA,12.05,12.05,"Noun","NN|VB",3.27,NA,NA,4.42,0.552,3.68,0.39,0,0,1.330837186,3524,2,"{account}>ing>","accounting",10,0,2.7,6.863,0,52665,5851.667,6027,"@.k""aUn4.IN",7,3,3,3,2,2.05,6.968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.82758620689655,0.716451557,0.766851143,0.678546608,0.653539235,NA,NA
"accumulate","accumulate",3.50711038214946,0.541612423091283,2.44555003289055,4.56867073140837,5.434,16,9,7,47.2000007629395,0.773599982261658,5,114,NA,NA,0,0,0,0,0,1,2,6,8,9,14,7.238,1.477121255,778,6905,NA,NA,NA,11,2.74,0.02,1.447158031,2.320026837,NA,12.3,12.3,"Verb","VB",3,NA,1,6.33,0.573,2.73,0.536,0,0,1.872155425,0,3,"{a--ccumul--ate}","accumulate",10,0,3.45,6.498,0,29942,3326.889,3194,"@.kj""u.mj@.let",10,4,4,4,0,3.9,6.018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.70833333333333,0.563943068,0.463073636,0.70673023,0.521522638,0.247002175431605,NA
"accuracy","accuracy",2.62211879003524,0.473508467642032,1.69404219345686,3.55019538661362,4.437,29,20,9,50.9000015258789,0.641700029373169,12,308,NA,NA,NA,0,3,7,8,9,10,15,17,20,35,9.262,1.886490725,1958,49569,19,3.25,0.04,41,3.28,0.08,1.819543936,2.328228003,NA,9.71,9.71,"Noun","NN",1.85,NA,1,6.32,0.604,3.33,0.481,0,0,1.880546944,3630,2,"{accur--acy}","accuracy",8,0,3.6,7,0,16465,2352.143,2387,"""a.kj@.r@.si",8,4,4,4,0,3.5,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.91666666666667,0.660921431,0.593320314,0.692040307,0.548834748,NA,NA
"accurate","accurate",2.67204219075707,0.431081364193769,1.82712271693728,3.51696166457686,4.487,35,22,13,55.4000015258789,0.858799993991852,34,687,1,0,2,5,16,18,24,27,31,43,45,53,83,9.975,2.603144373,7857,109555,71,3.81,0.13,141,3.81,0.23,2.537819095,2.32915707,NA,9.44,9.44,"Adjective","JJ",1.9,305,2,7.42,0.743,4.35,0.36,1,0,2.046601652,5134,2,"{accur--ate}","accurate",8,0,2.75,5.787,0,30097,4299.571,4189,"""a.kj@.r@t",7,3,3,3,0,2.75,6.684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.63333333333333,0.750377051,0.411134921,0.729799628,0.525956308,NA,NA
"accurately","accurately",3.03867564756139,0.390183579321199,2.27391583209184,3.80343546303094,4.875,39,22,17,52.0999984741211,0.877600014209747,16,310,NA,0,1,1,3,5,5,7,11,18,19,26,40,8.593,1.770852012,1845,29791,24,3.35,0.05,60,3.44,0.13,1.763427994,2.42432372,NA,NA,NA,"Adverb","RB",2.39,NA,1,NA,NA,NA,NA,NA,NA,2.014398595,2954,3,"{accur--ate}>ly>","accurately",10,0,3.9,6.181,0,37662,4184.667,4806,"""a.kj@.r@t.li",9,4,4,4,0,3.8,7.154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.57142857142857,0.811479312,0.552700966,0.760464406,0.601252153,NA,NA
"accused","accused",1.62542823619726,0.579436876080396,0.489731959079684,2.76112451331484,3.588,31,27,4,51.2999992370605,0.769900023937225,13,285,NA,1,4,4,5,7,8,9,9,12,14,21,24,9.115,2.824125834,17786,99965,79,3.85,0.13,332,4.18,0.32,2.662757832,2.427978434,5.125,NA,NA,"Verb","VB|NN|JJ",2.93,NA,1,NA,0.13,NA,0.67,0,0,1.716579691,5680,2,"{accuse}>ed>","accused",7,2,2.35,7.1,1,19618,3269.667,2908,"@.kj""uzd",6,2,2,2,3,1.95,7.027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.416,2.75,0.626531336,0.585456364,0.628375545,0.631448073,0.184507480570802,NA
"accustomed","accustomed",3.91406399764502,0.571519534002502,2.79388571100012,5.03424228428992,5.981,15,8,7,51.2999992370605,0.942600011825562,13,242,NA,0,2,4,7,9,10,12,15,18,19,17,16,7.433,2.176091259,2857,5937,68,3.79,0.11,206,3.98,0.27,2.127104798,2.161911479,NA,NA,NA,"Adjective","VB|JJ",2.07,NA,2,NA,0.542,NA,0.365,0,0,1.998740853,0,3,"{a--ccustom}>ed>","accustomed",10,0,3.65,7.239,0,31614,3512.667,3548,"@.k""V.st@md",8,3,3,3,1,2.7,6.493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.27586206896552,0.89549666,0.633011784,0.68356802,0.452829834,NA,NA
"ache","ache",2.72723514901376,0.11398726729483,2.50382010511589,2.95065019291163,4.542,536,175,361,45.7000007629395,0.537199974060059,3,96,6,7,6,7,5,4,3,3,3,2,2,1,NA,6.741,2.10720997,3128,1576,164,4.17,0.22,363,4.22,0.4,2.056904851,2.167403749,6.039,5.79,6.478448958,"Noun","VB|NN",3.43,443,1,3.27,0.146,4.3,0.76,0,0,1.3993116,0,1,"{ache}","ache",4,3,1.65,8.183,1,9722,3240.667,673,"""ek",2,1,1,1,23,1,9.473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,3.39285714285714,0.979947394,0.396470588,0.997000424,0.022025424,0.0623256032518209,0.11811004620309
"ached","ached",3.77947882890417,0.436852948035121,2.92324705075533,4.63571060705301,5.794,31,14,17,45.5,0.442799985408783,3,102,NA,4,9,10,5,4,3,3,2,2,1,0,NA,5.69,1.230448921,256,84,116,4.02,0.17,335,4.19,0.38,1.230448921,NA,NA,NA,NA,"Verb","VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.293922869,0,2,"{ache}>ed>","ached",5,2,1.8,7.268,2,17806,4451.5,1150,"""ekt",3,1,1,1,8,1.45,7.754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.038,3.7037037037037,0.979947394,1,0.997000424,0.122867631,0.157490119151007,NA
"achieve","achieve",0.943817116425859,0.554336849410303,-0.142683108418335,2.03031734127005,3.149,23,16,7,54.5,0.900799989700317,28,528,NA,0,0,2,5,8,12,14,17,23,28,31,90,9.651,2.574031268,11162,90347,91,3.91,0.13,196,3.95,0.27,2.50242712,2.231748664,5.75,8.53,8.527250404,"Verb","VB",2.29,NA,3,7.75,0.816,4.7,0.545,1,1,2.069244321,6595,1,"{achieve}","achieve",7,0,2.65,7.216,0,17026,2837.667,1351,"@.tS""iv",4,2,2,2,0,2.3,7.953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,3.41379310344828,0.792744746,0.661069693,0.691197039,0.378161047,0.204700520446495,0.92323518516713
"achieved","achieved",1.57591180836491,0.0660150564444635,1.44652229773376,1.70530131899606,3.553,1907,782,1125,53.5,0.886600017547607,22,426,NA,0,0,1,2,3,5,8,12,16,21,27,79,9.025,2.342422681,6521,133860,81,3.86,0.13,147,3.83,0.21,2.278753601,NA,6.029,NA,NA,"Verb","VB|JJ",NA,NA,NA,NA,0.896,NA,0.519,NA,NA,2.142263623,7474,2,"{achieve}>ed>","achieved",8,1,2.75,6.118,1,25110,3587.143,2656,"@.tS""ivd",5,2,2,2,1,2.7,6.907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.636,3.07407407407407,0.792744746,0.661069693,0.691197039,0.398867648,0.19732907756423,1
"achievement","achievement",1.24298698715462,0.51140527556476,0.24063264704769,2.24534132726155,3.329,25,17,8,51.2000007629395,0.809099972248077,13,267,NA,0,0,0,1,1,2,2,4,8,9,13,44,8.275,2.252853031,3950,62507,37,3.53,0.07,86,3.6,0.13,2.204119983,2.437661515,6.2,8.8,8.62198,"Noun","NN",2.37,NA,3,7.28,0.896,5.57,0.808,1,1,1.8662077,5032,2,"{achieve}>ment>","achievement",11,0,4.5,6.427,0,34877,3487.7,2279,"@.tS""iv.m@nt",8,3,3,3,0,3.5,6.879,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,3.37037037037037,0.859188663,0.764529431,0.778829625,0.487402931,0.460997666699645,NA
"achieving","achieving",1.39831918484544,0.493684934426537,0.430696713369427,2.36594165632145,3.431,36,27,9,46.9000015258789,0.845200002193451,4,98,NA,NA,NA,NA,0,0,1,1,2,3,4,5,17,8.065,1.579783597,1328,31798,11,3.03,0.03,35,3.22,0.07,1.579783597,NA,NA,NA,NA,"Verb","VB|NN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.920616926,3787,2,"{achieve}>ing>","achieving",9,0,3.15,6.885,0,38425,4803.125,4395,"@.tS""iv.IN",6,3,3,3,0,2.8,7.097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,3,0.849905756,0.705734262,0.794131359,0.427555286,NA,NA
"acid","acid",2.35480324219873,0.430850945580221,1.5103353888615,3.19927109553596,4.183,35,25,10,56,0.650699973106384,40,999,0,0,3,4,13,22,29,29,32,44,48,51,95,9.519,2.706717782,9261,86476,84,3.88,0.09,119,3.74,0.12,2.51054501,2.332802059,NA,9.6,9.39510303,"Noun","NN|JJ",4.25,NA,2,3.26,0.265,4.77,0.642,0,0,1.43709533,2969,1,"{acid}","acid",4,3,1.7,8.36,1,6276,2092,598,"""a.s@d",4,2,2,2,3,1.85,7.983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,2.89655172413793,0.703314227,0.506061251,0.672940001,0.554293157,0.134532490490651,0.946966350221038
"acorn","acorn",-0.056085333477956,0.487085440889986,-1.01077279762233,0.898602130666417,2.671,28,15,13,42.5,0.422699987888336,1,56,NA,3,3,2,1,1,1,1,1,0,1,1,1,9.024,1.579783597,645,5231,22,3.31,0.04,37,3.24,0.06,1.230448921,1.908816913,4.484,5.95,6.599339394,"Noun","NN",4.96,NA,3,5.85,0.448,4.42,0.198,NA,NA,1.504383684,0,1,"{acorn}","acorn",5,2,1.8,7.866,2,13602,3400.5,1128,"""e.kOrn",5,2,2,2,1,1.85,8.272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.891,2.08695652173913,0.727764003,0.503360516,0.734951388,0.782827692,0.184174517105292,1
"acquainted","acquainted",3.74620360930932,0.536158047106094,2.69533383698138,4.79707338163726,5.748,16,8,8,48.9000015258789,0.849200010299683,7,152,NA,0,1,1,4,5,6,7,9,11,12,11,7,6.93,2.365487985,3501,9835,23,3.33,0.05,67,3.49,0.09,2.311753861,2.321514965,NA,NA,NA,"Verb","VB",2.37,NA,1,NA,0.906,NA,0.358,0,0,1.834877371,2,2,"{acquaint}>ed>","acquainted",10,0,3.5,6.257,0,43227,4803,5413,"@.kw""en4.@d",8,3,3,3,0,2.75,6.509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,3.89285714285714,0.764486576,0.762874679,0.694432328,0.4239779,NA,NA
"acquired","acquired",2.20235119939836,0.508205182257724,1.20626904217322,3.1984333566235,4.047,24,18,6,53.2999992370605,0.960799992084503,21,377,NA,0,0,1,4,6,8,9,11,17,24,33,54,8.762,2.359835482,4305,187384,33,3.48,0.06,126,3.76,0.2,2.292256071,2.304645408,NA,NA,NA,"Verb","VB",2.54,NA,NA,NA,NA,NA,NA,NA,NA,1.994492259,7178,3,"{ac--quire}>ed>","acquired",8,1,2.6,7.134,1,22889,3269.857,2925,"@.kw""aIrd",6,2,2,2,2,2.25,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.131,3,0.924121863,0.533575236,0.54918061,0.240256363,0.400784132841823,NA
"across","across",-0.722236360481485,0.588093114110154,-1.87489886413739,0.430426143174417,2.439,28,18,10,65.5,0.919700026512146,355,6542,255,369,410,465,467,447,440,431,413,378,356,298,148,11.04,3.681422156,84442,453475,6149,5.74,0.95,12229,5.75,0.99,3.461348434,2.330078923,NA,6.63734,5.02375,"Preposition","minor",3.07,NA,2,NA,NA,NA,NA,NA,NA,2.05491049,8788,1,"{across}","across",6,0,2.15,7.195,0,14491,2898.2,1545,"@.kr""Os",5,2,2,2,0,2.2,6.771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1.84615384615385,0.989973697,0.623559215,0.950542863,0.449826607,0.289655949332104,0.99371534714821
